
마이크로컨텍솔(098120)에 대한 분석을 시작합니다.
-15 | 시가총액 낮음 (761억)
+20 | [2년 전]영업이익 26.6% 증가 (1994 -> 2524)
+10 | [1년 전]영업이익 0.3% 증가 (2524 -> 2532)
-10 | [1년 전]부채율 높음 (199.6%)
-10 | [1년 전]당좌비율 낮음 (67.3%)
+5 | [1년 전]유보율 높음 (5981.9%)
+10 | [올해 예상]영업이익 0.4% 증가 (2532 -> 2542)
+5 | 최근 PER(9.3)이 3년 평균(11.855)보다 낮음

BGF(027410)에 대한 분석을 시작합니다.
+30 | PER 낮음: 3.6
+10 | PBR 낮음 (0.2배)
+10 | 시가배당률 높음: 3.74
+20 | [2년 전]영업이익 61.5% 증가 (379 -> 612)
+15 | [1년 전]영업이익 15.2% 증가 (612 -> 705)
+10 | [1년 전]당좌비율 높음 (281.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+15 | 최근 PER(4.69)이 3년 평균(8.393333)보다 낮음

BNK금융지주(138930)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 3조 7491억
+1 | PER 낮음: 5.5 < 동종업계 평균 5.9
+2 | PER 개선: 5.5 -> 4.4
+9 | PBR 낮음 (0.4배)
+17 | 시가배당률 높음: 5.56
+10 | [2년 전]영업이익 5.9% 증가 (10920 -> 11561)
-15 | [1년 전]영업이익 30.7% 감소: 11561 -> 8012
-10 | [1년 전]부채율 높음 (1265.8%)
+19 | [올해 예상]영업이익 19.9% 증가 (8012 -> 9609)
-10 | [4분기 전]당기순손실 (-91억)

BYC(001460)에 대한 분석을 시작합니다.
-2 | PER 높음: 11.8 > 동종업계 평균 9.2
+6 | PBR 낮음 (0.4배)
-2 | [2년 전]영업이익 5.2% 감소: 267 -> 253
+10 | [1년 전]영업이익 8.7% 증가 (253 -> 275)
-10 | [1년 전]당좌비율 낮음 (92.7%)
+5 | [1년 전]유보율 높음 (12648.1%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

BYC우(001465)에 대한 분석을 시작합니다.
-27 | 시가총액 낮음 (270억)
+7 | PER 낮음: 5.4 < 동종업계 평균 9.2
+10 | PBR 낮음 (0.2배)
-2 | [2년 전]영업이익 5.2% 감소: 267 -> 253
+10 | [1년 전]영업이익 8.7% 증가 (253 -> 275)
-10 | [1년 전]당좌비율 낮음 (92.7%)
+5 | [1년 전]유보율 높음 (12648.1%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

CJ우(001045)에 대한 분석을 시작합니다.
-4 | PER 높음: 16.9 > 동종업계 평균 11.6
+10 | PER 개선: 16.9 -> 5.8
+8 | PBR 낮음 (0.4배)
+15 | 시가배당률 높음: 5.07
+14 | [2년 전]영업이익 14.5% 증가 (18818 -> 21542)
-2 | [1년 전]영업이익 5.3% 감소: 21542 -> 20391
-10 | [1년 전]부채율 높음 (163.8%)
-10 | [1년 전]당좌비율 낮음 (64.1%)
+5 | [1년 전]유보율 높음 (2823.6%)
+27 | [올해 예상]영업이익 27.6% 증가 (20391 -> 26023)
-10 | [1분기 전]당기순손실 (-2952억)

CJ(001040)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 3조 1540억
-15 | PER 높음: 30.3 > 동종업계 평균 11.6
+10 | PER 개선: 30.3 -> 10.4
+2 | PBR 낮음 (0.7배)
+10 | 시가배당률 높음: 2.78
+14 | [2년 전]영업이익 14.5% 증가 (18818 -> 21542)
-2 | [1년 전]영업이익 5.3% 감소: 21542 -> 20391
-10 | [1년 전]부채율 높음 (163.8%)
-10 | [1년 전]당좌비율 낮음 (64.1%)
+5 | [1년 전]유보율 높음 (2823.6%)
+27 | [올해 예상]영업이익 27.6% 증가 (20391 -> 26023)
-10 | [1분기 전]당기순손실 (-2952억)

CJ씨푸드1우(011155)에 대한 분석을 시작합니다.
-31 | 시가총액 낮음 (34억)
-30 | PER 높음: 89.5 > 동종업계 평균 11.7
-7 | PBR 높음 (7.5배)
-4 | [2년 전]영업이익 8.9% 감소: 45 -> 41
-10 | [1년 전]부채율 높음 (115.5%)
-10 | [1년 전]당좌비율 낮음 (19.7%)
-5 | [1년 전]유보율 낮음 (327.8%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+5 | 최근 PER(23.95)이 3년 평균(25.42667)보다 낮음

CJ씨푸드(011150)에 대한 분석을 시작합니다.
-4 | PER 높음: 16.4 > 동종업계 평균 11.7
-4 | [2년 전]영업이익 8.9% 감소: 45 -> 41
-10 | [1년 전]부채율 높음 (115.5%)
-10 | [1년 전]당좌비율 낮음 (19.7%)
-5 | [1년 전]유보율 낮음 (327.8%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+5 | 최근 PER(23.95)이 3년 평균(25.42667)보다 낮음

CMG제약(058820)에 대한 분석을 시작합니다.
-30 | PER 높음: 92.9
-20 | [2년 전]당기순손실 (-4억)
+20 | [2년 전]영업이익 76.5% 증가 (17 -> 30)
+10 | [1년 전]당좌비율 높음 (388.0%)
-5 | [1년 전]유보율 낮음 (171.2%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+12 | 최근 PER(51.85)이 3년 평균(84.135)보다 낮음
-10 | [4분기 전]당기순손실 (-26억)
-10 | [1분기 전]당기순손실 (-27억)

DB(012030)에 대한 분석을 시작합니다.
+30 | PER 낮음: 4.1 < 동종업계 평균 26.1
+2 | PBR 낮음 (0.7배)
+10 | [2년 전]영업이익 0.4% 증가 (235 -> 236)
+30 | [1년 전]영업이익 56.8% 증가 (236 -> 370)
-10 | [1년 전]부채율 높음 (122.5%)
-10 | [1년 전]당좌비율 낮음 (72.0%)
-5 | [1년 전]유보율 낮음 (240.2%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [4분기 전]당기순손실 (-164억)

DB금융투자(016610)에 대한 분석을 시작합니다.
-1 | PER 높음: 9.6 > 동종업계 평균 8.1
+10 | PBR 낮음 (0.2배)
+10 | 시가배당률 높음: 3.33
-20 | [2년 전]영업이익 86.0% 감소: 1696 -> 238
-5 | [1년 전]영업이익 10.5% 감소: 238 -> 213
-10 | [1년 전]부채율 높음 (769.9%)
-5 | [1년 전]유보율 낮음 (458.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [4분기 전]당기순손실 (-159억)

CS홀딩스(000590)에 대한 분석을 시작합니다.
-11 | 시가총액 낮음 (861억)
+24 | PER 낮음: 4.2 < 동종업계 평균 14.5
+10 | PBR 낮음 (0.3배)
-10 | [2년 전]영업이익 20.4% 감소: 196 -> 156
+22 | [1년 전]영업이익 22.4% 증가 (156 -> 191)
+10 | [1년 전]당좌비율 높음 (764.6%)
+5 | [1년 전]유보율 높음 (4928.1%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

DB손해보험(005830)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 7조 21억
+4 | PER 낮음: 3.5 < 동종업계 평균 5.2
+1 | PER 개선: 3.5 -> 3.3
+3 | PBR 낮음 (0.6배)
+20 | 시가배당률 높음: 6.88
+20 | [2년 전]영업이익 145.9% 증가 (11084 -> 27260)
-9 | [1년 전]영업이익 18.0% 감소: 27260 -> 22350
-10 | [1년 전]부채율 높음 (482.7%)
+5 | [1년 전]유보율 높음 (29437.4%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

DB하이텍(000990)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 2조 623억
+4 | PER 낮음: 8.8 < 동종업계 평균 13.0
+10 | 시가배당률 높음: 2.65
+20 | [2년 전]영업이익 90.9% 증가 (3991 -> 7619)
-30 | [1년 전]영업이익 65.2% 감소: 7619 -> 2654
-12 | [올해 예상]영업이익 25.2% 감소: 2654 -> 1985

DGB금융지주(139130)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 1조 6204억
-2 | PER 높음: 7.5 > 동종업계 평균 5.9
+9 | PER 개선: 7.5 -> 3.8
+10 | PBR 낮음 (0.3배)
+16 | 시가배당률 높음: 5.22
-8 | [2년 전]영업이익 16.9% 감소: 7486 -> 6220
-7 | [1년 전]영업이익 14.1% 감소: 6220 -> 5343
-10 | [1년 전]부채율 높음 (1385.8%)
-17 | [올해 예상]영업이익 35.1% 감소: 5343 -> 3468
-10 | [4분기 전]당기순손실 (-368억)

DI동일(001530)에 대한 분석을 시작합니다.
-30 | PER 높음: 195.0 > 동종업계 평균 9.2
-3 | [2년 전]영업이익 7.8% 감소: 486 -> 448
-30 | [1년 전]영업이익 85.9% 감소: 448 -> 63
-10 | [1년 전]당좌비율 낮음 (59.6%)
+5 | [1년 전]유보율 높음 (4638.7%)
+40 | [올해 예상]영업이익 68.3% 증가 (63 -> 106)
-10 | [1분기 전]당기순손실 (-24억)

DL우(000215)에 대한 분석을 시작합니다.
-25 | 시가총액 낮음 (327억)
+15 | PER 낮음: 6.9
-1 | PER 악화: 6.9 -> 8.0
+10 | PBR 낮음 (0.1배)
+17 | 시가배당률 높음: 5.42
+20 | [2년 전]영업이익 47.3% 증가 (1932 -> 2845)
-30 | [1년 전]당기순손실 (-1210억)
-23 | [1년 전]영업이익 47.0% 감소: 2845 -> 1507
-10 | [1년 전]부채율 높음 (167.3%)
-10 | [1년 전]당좌비율 낮음 (57.5%)
+5 | [1년 전]유보율 높음 (5103.0%)
+40 | [올해 예상]영업이익 204.7% 증가 (1507 -> 4592)
-10 | [다음분기 예상]당기순손실 (-290억)

DL(000210)에 대한 분석을 시작합니다.
-1 | PER 악화: 12.2 -> 14.1
+10 | PBR 낮음 (0.2배)
+10 | 시가배당률 높음: 2.94
+20 | [2년 전]영업이익 47.3% 증가 (1932 -> 2845)
-30 | [1년 전]당기순손실 (-1210억)
-23 | [1년 전]영업이익 47.0% 감소: 2845 -> 1507
-10 | [1년 전]부채율 높음 (167.3%)
-10 | [1년 전]당좌비율 낮음 (57.5%)
+5 | [1년 전]유보율 높음 (5103.0%)
+40 | [올해 예상]영업이익 204.7% 증가 (1507 -> 4592)
-10 | [다음분기 예상]당기순손실 (-290억)

DSR(155660)에 대한 분석을 시작합니다.
-18 | 시가총액 낮음 (646억)
+30 | PER 낮음: 4.3 < 동종업계 평균 19.3
+10 | PBR 낮음 (0.3배)
+20 | [2년 전]영업이익 165.2% 증가 (135 -> 358)
-16 | [1년 전]영업이익 32.1% 감소: 358 -> 243
-10 | [1년 전]당좌비율 낮음 (67.2%)
+5 | [1년 전]유보율 높음 (2564.8%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

DSR제강(069730)에 대한 분석을 시작합니다.
-21 | 시가총액 낮음 (536억)
-20 | PER 정보 없음 (당기순손실)
+10 | PBR 낮음 (0.3배)
+10 | 시가배당률 높음: 2.69
+20 | [2년 전]영업이익 514.0% 증가 (43 -> 264)
-5 | [1년 전]영업이익 11.0% 감소: 264 -> 235
+5 | [1년 전]유보율 높음 (2588.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [2분기 전]당기순손실 (-414억)

DS단석(017860)에 대한 분석을 시작합니다.
-30 | PER 높음: 75.0
+10 | [2년 전]영업이익 2.4% 증가 (723 -> 740)
+10 | [1년 전]영업이익 3.0% 증가 (740 -> 762)
-10 | [1년 전]부채율 높음 (155.7%)
-10 | [1년 전]당좌비율 낮음 (45.6%)
+5 | [1년 전]유보율 높음 (4662.2%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [1분기 전]당기순손실 (-28억)

DL이앤씨(375500)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 1조 5535억
+10 | PER 개선: 14.9 -> 5.0
+9 | PBR 낮음 (0.4배)
-20 | [2년 전]영업이익 48.1% 감소: 9573 -> 4970
-16 | [1년 전]영업이익 33.5% 감소: 4970 -> 3307
+5 | [1년 전]유보율 높음 (2254.3%)
-8 | [올해 예상]영업이익 17.8% 감소: 3307 -> 2717

ESR켄달스퀘어리츠(365550)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 1조 537억
-20 | PER 정보 없음 (당기순손실)
-10 | PBR 정보 없음
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

E1(017940)에 대한 분석을 시작합니다.
+18 | PER 낮음: 3.8 < 동종업계 평균 10.6
+10 | PBR 낮음 (0.2배)
+16 | 시가배당률 높음: 5.21
+20 | [2년 전]영업이익 4876.8% 증가 (56 -> 2787)
-30 | [1년 전]영업이익 66.6% 감소: 2787 -> 932
-10 | [1년 전]부채율 높음 (170.7%)
-10 | [1년 전]당좌비율 낮음 (60.6%)
+5 | [1년 전]유보율 높음 (4832.3%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [4분기 전]당기순손실 (-13억)

ES큐브(050120)에 대한 분석을 시작합니다.
-26 | 시가총액 낮음 (273억)
-20 | PER 정보 없음 (당기순손실)
+8 | PBR 낮음 (0.4배)
+20 | [2년 전]영업이익 125.0% 증가 (68 -> 153)
-30 | [1년 전]당기순손실 (-279억)
-14 | [1년 전]영업이익 29.4% 감소: 153 -> 108
+10 | [1년 전]당좌비율 높음 (878.4%)
-5 | [1년 전]유보율 낮음 (20.9%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+13 | 최근 PER(2.24)이 3년 평균(3.75)보다 낮음
-10 | [4분기 전]당기순손실 (-20억)
-10 | [3분기 전]당기순손실 (-18억)
-10 | [2분기 전]당기순손실 (-145억)

F&F(383220)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 2조 8156억
+1 | PER 낮음: 7.9 < 동종업계 평균 9.2
+1 | PER 개선: 7.9 -> 7.7
+20 | [2년 전]영업이익 62.7% 증가 (3227 -> 5249)
+10 | [1년 전]영업이익 5.1% 증가 (5249 -> 5518)
-10 | [1년 전]당좌비율 낮음 (83.0%)
+5 | [1년 전]유보율 높음 (34075.2%)
-9 | [올해 예상]영업이익 19.0% 감소: 5518 -> 4472
+10 | 최근 PER(6.98)이 3년 평균(10.48)보다 낮음

F&F홀딩스(007700)에 대한 분석을 시작합니다.
+9 | PER 낮음: 4.7 < 동종업계 평균 9.2
+10 | PBR 낮음 (0.2배)
+20 | [2년 전]영업이익 132.4% 증가 (2092 -> 4862)
+10 | [1년 전]영업이익 5.8% 증가 (4862 -> 5144)
+5 | [1년 전]유보율 높음 (21552.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

GS우(078935)에 대한 분석을 시작합니다.
-17 | 시가총액 낮음 (709억)
+21 | PER 낮음: 5.6
+3 | PER 개선: 5.6 -> 4.3
+10 | PBR 낮음 (0.3배)
+20 | 시가배당률 높음: 6.93
+20 | [2년 전]영업이익 93.1% 증가 (26513 -> 51202)
-13 | [1년 전]영업이익 27.3% 감소: 51202 -> 37218
-10 | [1년 전]당좌비율 낮음 (77.2%)
+5 | [1년 전]유보율 높음 (3346.0%)
-7 | [올해 예상]영업이익 15.9% 감소: 37218 -> 31318

GS건설(006360)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 1조 5867억
-20 | PER 정보 없음 (당기순손실)
+10 | 미래 PER 낮음: 
+9 | PBR 낮음 (0.4배)
-7 | [2년 전]영업이익 14.2% 감소: 6465 -> 5548
-30 | [1년 전]당기순손실 (-4195억)
-10 | [1년 전]부채율 높음 (262.5%)
-10 | [1년 전]당좌비율 낮음 (78.2%)
-21 | [올해 예상]영업이익 42.7% 감소: 5548 -> 3179
-10 | [4분기 전]당기순손실 (-3138억)

GS(078930)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 3조 8188억
+20 | PER 낮음: 5.8
+3 | PER 개선: 5.8 -> 4.4
+10 | PBR 낮음 (0.3배)
+20 | 시가배당률 높음: 6.57
+20 | [2년 전]영업이익 93.1% 증가 (26513 -> 51202)
-13 | [1년 전]영업이익 27.3% 감소: 51202 -> 37218
-10 | [1년 전]당좌비율 낮음 (77.2%)
+5 | [1년 전]유보율 높음 (3346.0%)
-7 | [올해 예상]영업이익 15.9% 감소: 37218 -> 31318

HDC(012630)에 대한 분석을 시작합니다.
+19 | PER 낮음: 6.1
+10 | PBR 낮음 (0.3배)
-20 | [2년 전]영업이익 57.0% 감소: 3687 -> 1585
+30 | [1년 전]영업이익 97.2% 증가 (1585 -> 3126)
-10 | [1년 전]부채율 높음 (131.8%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

HJ중공업(097230)에 대한 분석을 시작합니다.
-10 | [3년 전]당기순손실 (-1398억)
-20 | [2년 전]당기순손실 (-502억)
+10 | [2년 전]흑자 전환
-30 | [1년 전]당기순손실 (-1143억)
-10 | [1년 전]부채율 높음 (747.9%)
-10 | [1년 전]당좌비율 낮음 (38.6%)
-5 | [1년 전]유보율 낮음 (-113.1%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [4분기 전]당기순손실 (-56억)
-10 | [2분기 전]당기순손실 (-414억)

HL D&I(014790)에 대한 분석을 시작합니다.
-12 | 시가총액 낮음 (850억)
+30 | PER 낮음: 2.7
-1 | PER 악화: 2.7 -> 2.7
+10 | PBR 낮음 (0.2배)
-16 | [2년 전]영업이익 33.1% 감소: 786 -> 526
-1 | [1년 전]영업이익 3.6% 감소: 526 -> 507
-10 | [1년 전]부채율 높음 (278.5%)
-10 | [1년 전]당좌비율 낮음 (84.1%)
-5 | [1년 전]유보율 낮음 (85.8%)
+16 | [올해 예상]영업이익 16.6% 증가 (507 -> 591)

HLB이노베이션(024850)에 대한 분석을 시작합니다.
-20 | PER 정보 없음 (당기순손실)
-1 | PBR 높음 (3.4배)
-10 | [3년 전]당기순손실 (-8억)
-20 | [2년 전]영업이익 50.0% 감소: 8 -> 4
-30 | [1년 전]당기순손실 (-8억)
-5 | [1년 전]유보율 낮음 (78.3%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [4분기 전]당기순손실 (-6억)
-10 | [2분기 전]당기순손실 (-2억)
-10 | [1분기 전]당기순손실 (-33억)

HDC현대산업개발(294870)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 1조 2417억
+12 | PER 낮음: 7.5
+6 | PER 개선: 7.5 -> 4.6
+7 | PBR 낮음 (0.4배)
-20 | [2년 전]영업이익 57.4% 감소: 2734 -> 1164
+30 | [1년 전]영업이익 67.8% 증가 (1164 -> 1953)
-10 | [1년 전]부채율 높음 (133.3%)
+10 | [올해 예상]영업이익 2.6% 증가 (1953 -> 2003)
+5 | 최근 PER(6.73)이 3년 평균(6.8)보다 낮음

HL만도(204320)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 2조 825억
-13 | PER 높음: 16.9 > 동종업계 평균 7.2
+9 | PER 개선: 16.9 -> 8.6
+1 | PBR 낮음 (0.9배)
+10 | [2년 전]영업이익 6.8% 증가 (2323 -> 2481)
+12 | [1년 전]영업이익 12.6% 증가 (2481 -> 2793)
-10 | [1년 전]부채율 높음 (166.8%)
-10 | [1년 전]당좌비율 낮음 (95.6%)
+5 | [1년 전]유보율 높음 (3739.3%)
+26 | [올해 예상]영업이익 26.2% 증가 (2793 -> 3524)
-10 | [1분기 전]당기순손실 (-492억)

HL홀딩스(060980)에 대한 분석을 시작합니다.
-11 | PER 높음: 15.3 > 동종업계 평균 7.2
+10 | PER 개선: 15.3 -> 5.7
+10 | PBR 낮음 (0.3배)
+17 | 시가배당률 높음: 5.59
-19 | [2년 전]영업이익 38.7% 감소: 1399 -> 858
+10 | [1년 전]영업이익 7.5% 증가 (858 -> 922)
-10 | [1년 전]부채율 높음 (127.5%)
-10 | [1년 전]당좌비율 낮음 (61.0%)
+14 | [올해 예상]영업이익 15.0% 증가 (922 -> 1060)
+20 | 최근 PER(6.34)이 3년 평균(28.825)보다 낮음
-10 | [4분기 전]당기순손실 (-78억)
-10 | [1분기 전]당기순손실 (-231억)

HS애드(035000)에 대한 분석을 시작합니다.
+6 | PER 낮음: 7.4 < 동종업계 평균 12.2
+2 | PBR 낮음 (0.6배)
+20 | 시가배당률 높음: 7.67
+11 | [2년 전]영업이익 11.7% 증가 (222 -> 248)
+10 | [1년 전]영업이익 6.5% 증가 (248 -> 264)
-10 | [1년 전]부채율 높음 (199.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [3분기 전]당기순손실 (-75억)

JB금융지주(175330)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 3조 5679억
+1 | PER 낮음: 5.5 < 동종업계 평균 5.9
+1 | PER 개선: 5.5 -> 5.2
+2 | PBR 낮음 (0.7배)
+17 | 시가배당률 높음: 5.41
+16 | [2년 전]영업이익 16.6% 증가 (7083 -> 8258)
-1 | [1년 전]영업이익 3.1% 감소: 8258 -> 8000
-10 | [1년 전]부채율 높음 (1139.3%)
-5 | [1년 전]유보율 낮음 (424.0%)
+11 | [올해 예상]영업이익 11.1% 증가 (8000 -> 8890)

IHQ(003560)에 대한 분석을 시작합니다.
-18 | 시가총액 낮음 (647억)
-20 | PER 정보 없음 (당기순손실)
+2 | PBR 낮음 (0.7배)
-10 | [3년 전]당기순손실 (-101억)
-20 | [2년 전]당기순손실 (-1121억)
-30 | [1년 전]영업손실 (-174억)
-10 | [1년 전]당좌비율 낮음 (46.3%)
+5 | [1년 전]유보율 높음 (3975.6%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [4분기 전]당기순손실 (-75억)
-10 | [3분기 전]당기순손실 (-21억)
-10 | [2분기 전]당기순손실 (-189억)
-10 | [1분기 전]당기순손실 (-6억)

JW생명과학(234080)에 대한 분석을 시작합니다.
+20 | PER 낮음: 5.8
+1 | PBR 낮음 (1.0배)
+13 | 시가배당률 높음: 4.72
-2 | [2년 전]영업이익 4.6% 감소: 284 -> 271
+14 | [1년 전]영업이익 14.0% 증가 (271 -> 309)
-10 | [1년 전]당좌비율 낮음 (89.6%)
-5 | [1년 전]유보율 낮음 (319.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+7 | 최근 PER(7.24)이 3년 평균(9.946667)보다 낮음

JW중외제약우(001065)에 대한 분석을 시작합니다.
-29 | 시가총액 낮음 (102억)
-10 | [3년 전]당기순손실 (-14억)
+20 | [2년 전]영업이익 101.9% 증가 (312 -> 630)
+30 | [1년 전]영업이익 59.2% 증가 (630 -> 1003)
-10 | [1년 전]부채율 높음 (143.0%)
-10 | [1년 전]당좌비율 낮음 (83.6%)
-5 | [1년 전]유보율 낮음 (353.2%)
-5 | [올해 예상]영업이익 10.6% 감소: 1003 -> 897
+9 | 최근 PER(8.63)이 3년 평균(12.62)보다 낮음

JW중외제약2우B(001067)에 대한 분석을 시작합니다.
-29 | 시가총액 낮음 (127억)
-3 | PBR 높음 (4.9배)
-10 | [3년 전]당기순손실 (-14억)
+20 | [2년 전]영업이익 101.9% 증가 (312 -> 630)
+30 | [1년 전]영업이익 59.2% 증가 (630 -> 1003)
-10 | [1년 전]부채율 높음 (143.0%)
-10 | [1년 전]당좌비율 낮음 (83.6%)
-5 | [1년 전]유보율 낮음 (353.2%)
-5 | [올해 예상]영업이익 10.6% 감소: 1003 -> 897
+9 | 최근 PER(8.63)이 3년 평균(12.62)보다 낮음

JW중외제약(001060)에 대한 분석을 시작합니다.
+10 | PER 낮음: 7.9
-10 | [3년 전]당기순손실 (-14억)
+20 | [2년 전]영업이익 101.9% 증가 (312 -> 630)
+30 | [1년 전]영업이익 59.2% 증가 (630 -> 1003)
-10 | [1년 전]부채율 높음 (143.0%)
-10 | [1년 전]당좌비율 낮음 (83.6%)
-5 | [1년 전]유보율 낮음 (353.2%)
-5 | [올해 예상]영업이익 10.6% 감소: 1003 -> 897
+9 | 최근 PER(8.63)이 3년 평균(12.62)보다 낮음

KB스타리츠(432320)에 대한 분석을 시작합니다.
-20 | PER 정보 없음 (당기순손실)
-10 | PBR 정보 없음
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.

KB금융(105560)에 대한 분석을 시작합니다.
+10 | 시가총액 높음: 32조 5448억
-2 | PER 높음: 7.1 > 동종업계 평균 5.9
+2 | PER 개선: 7.1 -> 6.0
+4 | PBR 낮음 (0.5배)
+10 | 시가배당률 높음: 3.84
-6 | [2년 전]영업이익 13.3% 감소: 60976 -> 52892
+21 | [1년 전]영업이익 21.7% 증가 (52892 -> 64353)
-10 | [1년 전]부채율 높음 (1115.7%)
+5 | [1년 전]유보율 높음 (2771.9%)
+24 | [올해 예상]영업이익 24.5% 증가 (64353 -> 80095)

KB오토시스(024120)에 대한 분석을 시작합니다.
-25 | 시가총액 낮음 (362억)
-1 | PER 높음: 7.8 > 동종업계 평균 7.2
+10 | PBR 낮음 (0.3배)
-10 | [3년 전]당기순손실 (-4억)
+10 | [2년 전]흑자 전환
+30 | [1년 전]영업이익 66.7% 증가 (24 -> 40)
-10 | [1년 전]부채율 높음 (106.8%)
-10 | [1년 전]당좌비율 낮음 (56.7%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
-10 | [3분기 전]당기순손실 (-11억)
-10 | [1분기 전]당기순손실 (-4억)

KCTC(009070)에 대한 분석을 시작합니다.
+8 | PER 낮음: 4.2 < 동종업계 평균 8.1
+7 | PBR 낮음 (0.4배)
+20 | [2년 전]영업이익 26.7% 증가 (296 -> 375)
-0 | [1년 전]영업이익 1.9% 감소: 375 -> 368
-10 | [1년 전]부채율 높음 (135.3%)
-10 | [1년 전]당좌비율 낮음 (89.3%)
-20 | 올해 예상 영업이익이 아직 나오지 않았습니다.
+5 | 최근 PER(4.36)이 3년 평균(4.786667)보다 낮음

JW홀딩스(096760)에 대한 분석을 시작합니다.
+30 | PER 낮음: 3.3
